ID,iq,wm
8485,91,12
5618,91,9
6114,114,10
4094,103,11
4641,100,10
3960,111,9
1514,87,10
8008,109,10
6128,98,9
1258,118,9
3413,92,10
389,86,9
3089,109,9
9986,101,11
3457,88,9
1092,120,9
8543,110,9
7224,88,12
9244,107,9
6081,109,10
4111,102,11
9563,110,9
2040,114,11
5653,93,7
8086,102,11
6168,97,9
4287,103,10
1015,86,11
8532,93,10
1815,106,8
7827,94,10
2281,97,10
3792,92,10
8969,92,11
8497,107,9
6843,92,10
8126,112,9
7688,117,11
6098,87,9
1110,81,10
3421,100,10
6004,94,10
310,112,9
3264,107,9
4264,109,11
4566,112,9
1061,80,10
4749,98,10
9497,104,10
5135,108,9
8675,121,10
6142,85,10
8491,95,10
7239,97,10
2641,89,7
8940,113,11
4636,104,9
5334,102,10
8031,98,9
9760,98,11
4478,101,10
3920,107,11
3327,93,8
928,87,9
3365,95,10
9494,83,10
1322,99,10
516,115,9
4655,108,8
9050,102,10
2211,114,10
6498,95,8
4970,94,10
8096,120,10
3571,125,9
5168,89,9
2119,118,9
4298,111,11
7952,82,10
4665,124,10
3482,96,8
4698,98,8
2757,113,12
5317,100,10
4470,108,9
8221,99,10
6906,104,10
3401,103,8
4402,109,7
5116,105,10
4577,113,9
6027,91,10
1656,85,9
9462,116,10
5722,105,9
1398,105,11
9456,90,9
4210,106,10
9286,95,10
5201,108,9
6975,99,12
6580,114,10
9206,102,11
2759,107,9
348,116,8
4987,98,10
1895,97,7
2782,75,9
969,104,10
7426,96,9
721,113,10
5575,83,9
1651,95,9
5394,76,10
1644,90,10
7996,111,9
2620,91,10
6225,96,9
2737,86,9
7830,89,10
228,86,9
9282,94,10
4075,119,9
6716,85,9
5474,100,8
1729,91,11
9448,88,10
4799,113,9
9139,102,8
980,91,10
7042,91,10
2137,120,10
3666,83,9
6462,99,10
5282,98,10
8668,110,9
13,103,11
4745,100,9
9332,100,10
9883,106,10
8340,105,10
9873,100,9
1683,109,10
7841,93,9
3815,101,10
5044,102,10
9237,117,8
7807,110,9
4460,92,10
2329,99,11
7144,113,10
737,91,12
5897,104,8
1108,111,9
3221,86,9
8283,95,10
9739,87,9
9752,98,9
5448,107,9
5834,91,12
9729,80,8
7766,106,8
6881,101,10
7575,96,9
2987,101,9
4974,81,12
8981,102,12
9895,93,9
2163,94,9
8157,104,11
3194,91,12
9797,92,8
3377,79,9
7358,110,9
3907,90,9
1037,119,10
5200,110,11
8387,90,9
1376,94,10
9411,98,9
1608,104,10
8778,112,10
501,114,9
1417,105,10
5899,86,9
2772,107,8
2416,107,11
6091,89,8
2845,93,10
6571,93,12
738,97,11
9198,99,9
331,61,8
6744,95,9
1510,84,9
7536,101,10
1882,90,10
374,99,11
4724,94,10
449,83,10
9161,93,10
8430,82,10
1191,103,9
2518,119,11
4493,100,6
5127,110,9
4717,98,10
2964,115,9
5549,110,9
8341,99,10
4538,87,11
5538,74,9
3854,87,9
8522,103,9
8360,99,9
1809,96,9
5078,97,10
8287,92,9
5732,108,10
3711,96,10
4801,98,10
5511,105,10
4786,87,10
875,103,11
4398,103,9
6159,88,10
6132,98,11
4148,95,10
6180,94,9
5165,103,10
8445,110,9
9420,98,9
7246,90,11
3996,89,10
5831,95,11
7285,95,9
685,99,8
9869,101,10
3419,105,9
36,108,11
7862,110,10
1747,94,11
4271,104,9
4337,98,9
5250,106,9
4693,102,10
3334,109,8
2003,98,10
5902,110,8
1932,118,9
8511,98,10
3503,89,8
7666,79,10
5702,82,11
7754,107,9
7096,98,10
625,89,10
6679,101,8
2087,86,9
426,107,8
4096,116,11
4608,96,9
2396,85,10
827,114,10
7690,98,10
3903,94,9
1154,95,10
2459,102,7
4056,99,9
3553,98,9
3408,102,10
5986,72,9
5278,113,10
2944,97,11
4694,116,9
108,85,9
6454,115,9
4087,100,9
1137,82,11
98,85,9
1974,98,9
1993,104,9
5730,91,10
3148,102,9
329,85,11
7978,101,10
8378,114,9
9124,96,9
1967,97,10
2342,87,11
2421,102,10
4442,108,10
3411,98,10
8717,87,8
2894,101,10
8366,94,9
7522,107,10
5694,100,10
1436,100,8
4092,114,10
7242,92,10
2453,98,9
6389,96,9
2599,91,8
6402,108,10
9908,103,8
913,90,9
5623,101,8
8977,91,9
7206,94,9
2676,98,9
2315,91,9
6362,104,8
4832,106,10
1159,80,8
1542,90,10
588,108,9
7250,95,9
9688,97,10
1009,94,10
4785,98,11
970,119,10
8480,97,8
8282,88,10
2316,92,9
3129,103,9
7155,96,10
10,123,9
7278,116,8
9620,106,9
5025,95,10
657,115,11
2731,112,11
296,98,11
6438,103,10
2643,109,9
9492,107,11
2309,108,10
9383,105,9
5296,96,11
1450,104,9
8598,101,10
4702,105,8
286,94,11
2209,109,10
347,92,10
2652,110,8
6932,102,10
7181,95,8
9499,104,10
871,96,10
7410,121,10
2653,97,8
2238,94,10
7136,104,9
4055,104,8
5189,97,9
114,93,12
5418,117,9
9302,92,9
6605,100,9
5340,102,10
7644,117,9
8666,119,10
2228,113,10
7295,102,9
3257,100,10
8576,86,12
9280,103,10
8175,104,10
845,114,9
8191,104,10
6321,115,9
2634,87,10
5145,105,7
9189,105,9
7003,89,9
8406,120,9
901,82,10
1702,98,10
9943,100,9
671,91,9
925,102,10
1250,85,10
3442,94,10
4858,98,8
6223,94,10
6507,100,11
4637,98,10
5991,105,9
2831,92,9
9323,122,10
7967,80,11
7954,105,10
9135,108,8
9137,104,8
4469,106,9
189,101,9
3341,105,12
5967,107,9
7530,93,11
4049,93,10
1273,111,8
2127,104,8
4851,85,9
2874,113,10
8304,100,10
5367,121,10
5468,92,9
287,102,10
6796,86,9
7943,104,10
7245,114,9
6833,95,10
4483,84,11
430,90,9
5512,98,7
8908,103,10
5071,110,10
9266,104,6
5183,93,10
487,100,11
9998,101,10
7012,106,10
1186,99,11
2521,100,11
8630,85,9
5878,91,10
6575,96,9
6798,88,11
2197,103,9
2912,87,11
246,90,8
2949,95,9
7324,100,9
1163,106,9
6728,103,11
6461,93,9
1770,85,10
4744,92,7
2168,107,8
7726,97,7
6561,99,10
3659,102,11
8267,109,9
5205,114,11
467,98,10
6933,117,10
8625,94,11
9220,107,7
4261,101,9
8069,95,9
1602,93,9
3816,93,10
8590,99,10
962,109,11
2882,82,10
626,102,10
4175,92,10
9968,121,9
6893,104,9
3901,105,10
7598,111,9
6977,102,10
393,90,11
4720,87,11
8968,96,9
4319,104,7
7857,100,10
1490,101,9
9583,84,9
9576,80,9
8152,95,10
7377,96,9
7689,98,9
1421,102,10
1281,131,11
6540,101,10
9665,93,10
4980,112,9
8041,111,8
5046,105,9
7248,93,9
6443,105,9
7393,98,9
756,102,8
7474,98,9
2391,88,8
7169,96,10
2220,81,9
9608,97,10
5914,98,10
6916,120,8
7449,86,10
4728,95,11
5674,87,9
1744,104,11
9425,107,9
2719,107,9
8481,88,9
5082,103,8
2363,88,10
6748,121,11
2356,94,9
1374,97,8
8945,95,10
8849,94,8
8617,92,9
7885,105,11
1359,99,10
8672,92,10
6516,84,9
6717,92,10
3760,100,11
9777,95,9
9862,81,10
9298,97,7
3862,104,9
9480,110,10
9840,106,9
447,94,8
4145,112,9
5110,106,10
5491,83,8
600,140,10
3834,97,11
8724,90,10
1721,111,11
5728,103,9
8645,105,10
7962,98,9
521,100,9
648,97,10
2028,90,8
8424,102,8
7723,110,9
8172,96,8
4390,91,10
7926,92,9
5411,103,10
3538,80,10
561,86,9
855,100,10
3311,89,9
7947,103,11
5650,103,10
1332,103,9
1506,113,9
4409,102,9
6466,122,9
452,84,11
2804,110,11
3518,94,9
1129,117,9
2884,98,8
4864,122,9
1503,102,8
7088,101,8
7763,101,10
5942,85,8
7607,93,10
8551,110,9
4682,102,9
803,88,10
3539,105,9
6998,102,11
5864,90,8
1758,88,10
2499,97,9
2094,105,11
421,114,10
4661,112,9
935,78,8
7243,84,7
7247,93,8
3509,88,9
2394,94,7
2777,94,10
4765,101,10
8484,111,9
8914,82,11
7969,86,10
1127,104,11
9039,103,11
5431,95,10
4836,92,8
8085,99,9
6453,96,8
1659,91,9
1582,92,12
4052,99,10
4407,106,10
1165,115,12
4494,102,10
2729,86,10
7545,91,9
7584,92,10
1926,98,11
8290,97,9
2352,102,10
2466,115,7
3070,97,10
6681,96,9
3052,106,8
147,93,10
9417,117,10
3558,105,9
4346,101,8
3151,107,11
5424,104,9
2469,98,9
3942,100,12
1963,91,10
3641,93,8
6030,103,10
1742,81,10
2252,110,10
2790,100,10
9467,102,9
6303,123,11
9233,106,10
5672,108,10
6151,101,8
4529,103,9
9521,100,10
4652,96,9
946,95,10
8678,91,9
237,103,9
5213,84,9
4611,86,7
5375,100,10
364,101,10
1428,99,9
6863,110,10
1825,103,9
2504,105,9
2717,89,9
4199,107,10
7120,102,12
8530,117,8
2343,83,9
9488,109,12
3929,112,11
9972,95,9
6315,110,9
7610,95,8
3074,99,10
1292,98,8
5019,96,9
5796,93,9
6170,114,8
9992,92,11
9882,114,8
707,91,9
7686,107,10
8051,91,9
2681,111,8
4335,110,10
8263,102,10
4525,110,10
8960,96,10
2877,93,9
1501,96,10
9860,107,10
3970,106,12
2020,116,9
7615,91,10
8553,113,8
2520,96,9
8762,107,10
1912,92,10
5207,99,10
6275,97,10
4357,104,8
9519,112,10
3545,100,10
2962,92,9
8640,96,11
6407,100,10
9235,103,10
4449,111,11
1930,90,9
5901,108,10
3846,101,9
5052,105,10
7746,116,9
57,91,10
9487,101,9
2156,114,9
8347,95,10
2432,90,7
1377,91,11
6322,102,10
6009,92,8
219,98,10
4151,116,12
8135,102,8
3293,98,10
7156,92,10
7740,100,9
9005,110,10
1648,96,12
9738,96,8
390,94,10
6247,102,10
2796,88,8
5451,91,8
6739,117,11
9885,101,10
2745,105,10
1601,100,11
8979,90,10
2705,102,11
1495,103,10
2567,115,9
2698,79,11
8546,86,9
6792,104,10
3604,97,10
8286,101,9
80,98,10
6349,95,13
1588,87,7
3783,83,10
544,82,10
8856,112,11
6300,100,11
4942,99,10
215,85,9
4760,93,9
9937,102,8
3574,97,11
945,101,9
8122,93,12
4063,96,9
7953,97,8
5242,101,11
3346,110,11
5029,92,10
7509,102,11
839,102,9
17,105,9
4363,100,10
1327,102,10
3045,100,9
9880,105,9
6393,102,10
3188,96,8
6463,99,8
9317,109,10
7568,110,10
2861,103,10
6201,91,10
4321,108,10
3238,112,9
2629,83,9
8966,89,11
9611,88,9
5833,101,10
8133,105,9
7991,108,10
6439,98,9
1797,101,10
2608,99,10
7473,104,11
5554,120,10
3537,111,10
118,101,8
6937,87,10
247,108,8
2385,98,9
7277,100,11
6867,92,10
2692,106,10
2816,93,8
2663,98,10
1040,89,10
7441,92,11
6067,88,10
1328,93,11
3412,98,8
5669,99,10
3645,102,10
8911,94,11
4881,101,10
6754,108,11
3181,86,9
5768,95,12
2006,99,8
8983,93,8
323,97,9
3828,82,9
8888,100,10
4142,101,8
1310,112,8
4631,102,11
7498,103,8
4379,103,9
3551,91,10
8941,97,11
3737,95,8
4325,108,10
3444,101,10
2748,101,10
9212,107,8
6536,114,9
1706,91,9
1067,89,9
5341,95,9
7540,98,8
8309,98,10
1201,98,10
5973,96,11
3962,105,9
3504,93,10
3752,111,12
1042,96,10
1336,116,11
2865,104,8
3714,81,11
7633,113,8
7918,101,10
9045,87,10
5095,108,10
4861,91,10
1945,92,8
5251,95,10
6854,112,10
3989,90,10
7495,82,9
4947,90,8
468,121,8
2500,89,9
6649,109,10
6445,100,10
9572,91,9
6929,94,9
7331,100,9
1709,82,11
2182,90,10
5409,126,9
7106,88,9
1983,117,8
1260,115,9
4797,118,10
8174,100,11
6464,93,11
5568,67,11
512,94,10
1868,100,11
665,105,10
9442,108,10
6293,115,10
5589,130,11
9641,97,9
7048,91,8
8725,103,10
6813,101,10
4593,98,12
6872,85,8
8444,88,11
1216,100,9
7634,106,8
1859,109,9
8005,109,10
8703,111,7
8867,107,9
1402,115,11
9956,96,12
6488,98,10
6548,109,10
2263,87,10
8594,107,9
972,97,9
6492,101,10
3719,98,9
8315,104,11
6024,100,10
3289,91,11
1060,98,10
6489,90,10
34,81,8
1500,80,9
517,102,10
6518,92,10
2622,111,10
9874,108,8
6473,105,10
2864,111,11
9520,115,9
3899,83,9
5421,102,10
3138,105,9
6266,121,9
6200,89,11
8635,115,12
179,105,10
7914,101,9
103,110,7
840,109,10
4382,89,8
3044,102,10
5710,97,10
6323,92,11
9759,73,8
7960,92,8
4800,119,10
1658,103,11
1660,116,10
3603,108,9
5364,113,10
9001,98,10
1668,110,9
3014,98,9
5638,97,10
7131,96,10
4141,91,10
6955,99,10
8860,91,9
9504,114,9
1382,100,9
4991,105,9
9219,109,10
3724,106,10
3219,90,9
8917,100,8
3254,87,9
5939,112,11
1044,78,12
7531,90,12
7205,98,8
7041,96,9
860,83,10
5348,100,10
933,108,9
8140,97,9
4308,107,10
6615,99,10
7330,104,11
985,96,10
911,92,9
311,84,11
2531,97,7
7049,111,8
8893,96,9
6033,109,10
8929,105,9
6418,110,9
5843,110,8
8643,97,10
762,106,10
2370,84,8
3455,102,9
5579,77,9
2483,108,9
8182,95,9
8226,93,8
9465,98,10
6485,103,12
6441,105,9
7233,129,11
256,110,8
1155,116,10
3182,96,10
8362,116,10
6497,110,7
7296,99,9
6593,112,11
2633,113,11
6808,108,8
2407,109,9
5283,76,9
320,102,9
3704,98,8
3155,85,11
9660,105,10
7316,106,11
8195,105,10
363,91,8
9313,85,11
3130,108,9
7191,99,9
9234,82,10
4676,97,8
2410,101,11
8025,91,9
6000,93,9
202,106,11
4383,86,8
8529,90,10
6634,105,10
9463,99,10
8114,103,10
8919,102,9
9033,97,9
273,113,9
1649,89,10
5438,91,9
6456,95,10
4536,110,10
2922,103,9
1878,86,11
948,99,7
6858,99,8
3777,94,11
8628,98,9
5136,102,9
1817,114,9
7175,103,10
266,113,10
7940,115,8
437,103,11
8155,90,8
7649,103,10
5203,71,9
8554,104,10
7127,99,10
6117,96,9
35,89,11
1652,109,9
7848,86,8
1455,92,9
2439,95,11
7638,105,9
3025,78,11
9837,113,8
5073,118,11
3992,122,11
5723,89,10
9645,86,9
6343,106,10
6007,118,7
4543,85,9
2218,98,10
2768,85,10
4226,89,12
6379,105,9
6401,100,10
4279,98,10
1995,117,9
3024,94,10
162,108,11
8858,119,9
6332,111,8
9832,116,8
1734,96,11
2314,106,11
576,100,10
5747,96,10
7972,91,10
795,95,11
4492,103,8
7596,107,9
1073,118,12
1606,75,9
3655,110,10
2402,96,8
6157,97,10
4845,101,9
139,104,8
1928,79,8
4215,101,9
8116,89,10
1661,109,9
8988,85,9
6350,110,10
1384,92,10
9700,82,9
1782,113,10
4584,87,10
2490,97,12
8499,110,9
769,103,10
2426,105,9
5504,82,10
1224,98,9
8531,98,11
3940,105,11
3631,115,10
7451,89,11
5551,96,8
5437,96,9
4955,98,8
2227,106,10
6806,86,8
800,90,11
3320,94,10
978,94,11
415,104,9
9779,101,9
190,98,10
7605,88,12
2497,113,11
1566,103,8
2364,102,9
5256,102,7
8790,105,12
3352,105,10
9350,103,8
2400,102,9
171,108,9
4872,90,10
7359,82,10
9843,108,10
1290,85,9
4509,94,9
2498,85,9
5714,76,10
7063,91,10
8496,90,9
8896,92,9
591,98,11
6426,119,10
3081,84,10
8308,85,7
8954,112,9
5464,87,10
4510,100,8
5778,117,10
3422,100,8
222,101,10
16,104,9
7254,109,10
3636,86,11
6840,95,10
3732,98,10
9186,73,10
6671,84,8
902,117,10
3748,92,9
4244,122,10
4037,91,9
9507,109,10
603,101,12
8268,95,10
3133,84,11
4878,109,10
2856,104,10
8803,110,9
9654,105,9
4283,85,10
7396,100,10
1508,106,8
9482,91,9
9808,87,8
5339,103,9
3418,94,9
2616,111,8
7616,90,9
673,93,7
2462,99,10
8839,84,9
7227,100,10
1785,86,8
8999,100,10
8878,117,9
9338,98,10
583,85,10
7017,108,8
9031,102,10
5795,101,9
4511,104,9
7892,97,10
8337,97,10
9125,106,10
7363,102,10
3020,93,10
9116,84,9
7826,101,9
2301,97,9
9484,89,9
205,83,10
2799,99,10
7511,126,9
1774,92,9
8227,110,8
5362,92,10
2881,99,8
7333,84,9
2383,118,10
6838,84,9
2470,110,10
8467,93,9
4972,87,9
4727,95,9
1848,105,10
9685,92,10
5527,88,9
6643,82,10
2523,77,10
4350,105,11
8743,99,11
3261,109,9
5457,91,10
6021,111,11
6312,103,11
886,104,10
3693,96,10
7990,103,8
7325,98,9
8695,123,9
1763,80,8
7069,88,9
9768,106,10
1851,104,9
8250,97,10
5389,106,9
1367,118,10
8320,95,9
264,78,10
8547,97,8
3242,73,9
5720,99,9
167,89,9
2195,110,9
7782,79,10
7000,101,9
1171,103,10
9353,100,10
236,104,9
1642,119,9
2299,98,8
5562,106,10
3560,102,9
9393,97,9
8753,105,9
9798,100,9
7280,113,9
5436,110,8
6353,95,10
8180,91,9
8718,126,10
9951,98,9
7713,96,10
3213,79,11
7344,106,10
9713,102,10
9027,85,9
7928,110,8
1807,102,10
6905,90,11
9214,100,11
5769,90,9
8459,88,10
2675,102,9
4318,74,8
9371,99,10
9676,89,11
5331,101,9
1304,108,11
6702,96,9
3376,88,10
8204,84,8
8072,89,9
238,108,10
56,90,9
6770,102,9
3160,111,12
1193,104,8
9205,102,7
6525,97,10
9653,84,9
6055,105,12
2642,103,10
2398,90,10
6206,76,7
7457,91,10
7085,112,11
808,105,10
7108,82,10
1039,84,10
9339,72,9
7553,93,10
5152,96,9
4023,106,9
9952,95,10
736,101,9
9927,110,9
3591,98,7
5530,107,10
207,73,7
5212,113,9
5146,115,11
9501,106,10
4495,86,11
381,107,7
6628,101,9
1333,100,10
6357,99,7
1529,100,9
699,89,10
8663,100,9
5376,83,10
5903,98,10
1229,98,8
8504,106,10
3793,121,10
6066,100,11
8131,120,9
7514,122,10
8277,106,10
9748,103,10
1036,108,9
1361,101,9
5802,94,8
7264,94,10
4314,95,9
7770,112,7
4456,118,11
993,102,9
8770,95,8
2931,102,10
6383,108,9
7959,88,8
541,98,9
6126,94,11
1343,91,9
6635,106,8
5976,107,9
4582,100,9
7341,88,10
9295,94,9
9232,104,10
5580,98,9
5027,105,11
5087,86,9
5002,83,12
3432,103,11
4044,106,9
2625,95,10
3635,116,9
9204,105,9
2746,97,7
3470,109,10
8728,106,10
5823,105,9
6484,99,10
3262,104,10
3207,109,11
3344,107,10
4983,109,11
3051,108,9
7458,95,9
760,97,9
2522,116,9
5871,101,9
3435,109,9
6972,87,7
7669,83,10
2371,98,8
8037,94,11
3158,98,10
3648,84,10
5359,101,8
1372,115,11
7066,86,8
2151,85,10
8952,96,10
5149,98,10
4668,87,10
5603,107,9
3684,100,8
3080,104,9
3964,111,10
2503,103,11
8680,89,9
9416,78,10
7870,81,9
5666,104,11
2945,95,9
2671,102,11
6160,84,9
2047,105,9
3010,100,10
787,110,8
1953,115,9
4886,103,9
3027,87,10
7923,103,10
4062,102,9
3053,104,10
3258,108,9
8417,101,10
5971,96,9
8184,116,9
1002,95,9
2435,100,11
2986,95,10
663,118,9
7163,89,8
1158,99,9
5442,103,11
2172,108,9
4189,81,10
2455,89,9
3995,103,9
8211,96,10
8894,103,9
255,101,9
3354,97,10
7149,94,9
8791,99,10
5316,77,10
213,100,12
2025,83,12
4526,83,10
3513,96,10
6521,95,10
1722,111,10
5099,96,9
4250,95,9
8082,91,9
669,113,7
3550,111,9
6581,80,10
4285,115,10
2428,87,10
7189,99,10
7104,71,9
6005,104,9
1363,88,12
3267,107,12
7044,100,9
8595,93,8
8946,102,10
5658,95,9
1228,91,8
8374,104,10
4990,91,9
2258,115,10
938,99,9
891,94,9
6994,103,9
243,80,10
1947,95,9
1532,111,9
4501,82,10
3153,96,12
8850,92,9
8877,119,8
6034,103,9
6573,84,10
7685,92,10
4242,101,9
9464,92,8
3934,103,9
9755,106,9
8926,91,8
2449,89,10
4152,108,9
8328,99,10
3430,92,12
1038,101,10
861,120,10
8538,92,10
4127,97,10
9432,96,10
782,96,9
5300,87,10
3415,81,10
7946,98,10
2166,126,8
2662,101,10
9656,117,9
1178,94,10
4451,101,10
2078,87,11
168,84,8
8213,107,9
1976,95,10
1378,96,8
5771,82,10
4540,96,11
5221,102,10
3685,119,10
1295,89,9
537,112,10
1320,114,9
82,89,11
1636,106,7
8825,85,10
9856,94,9
4328,116,9
9950,95,9
6251,111,8
334,136,9
9747,98,8
9887,95,9
3117,114,8
8134,129,9
6980,99,8
8177,98,9
1413,99,9
261,95,12
2732,74,11
7869,81,10
4738,120,11
2489,102,9
9133,83,9
8767,96,9
8577,101,9
4060,98,10
1443,94,9
6269,99,10
8637,90,10
5583,98,9
24,114,11
7348,95,9
2512,103,9
5893,93,10
6137,109,10
1717,108,7
1209,102,8
739,102,9
7154,113,8
2560,89,9
3317,94,8
4219,117,10
5775,100,10
5234,103,9
1056,98,10
3511,108,9
967,102,9
1132,114,7
8080,100,8
7192,110,8
1043,103,11
9312,98,10
7379,93,10
170,111,9
9607,111,9
4415,85,8
6419,112,10
7611,116,10
2044,96,9
6982,99,8
4170,100,10
2577,80,9
2369,115,9
5999,87,10
4961,98,11
6020,89,10
889,97,8
9650,108,10
2635,101,9
5782,97,9
9259,85,10
8368,104,11
5088,108,9
7722,102,9
9761,100,10
5772,105,9
8699,87,10
7764,112,10
5172,122,9
857,98,8
5993,112,11
5060,89,10
2409,88,11
7734,109,11
1802,94,9
2277,94,10
4448,74,10
478,116,9
43,106,10
5005,106,12
4429,118,10
7219,111,10
726,94,10
2208,112,10
942,99,10
8707,92,12
465,102,8
1499,97,10
1345,106,11
6760,86,9
3566,101,9
8350,113,9
3162,106,10
6935,91,11
9362,97,11
6579,100,9
5646,83,11
1723,87,9
7825,95,9
9058,107,10
6192,104,10
2716,95,12
4820,105,11
7998,92,9
599,106,9
257,109,10
7698,99,11
4741,108,10
7583,94,9
6263,104,10
7906,108,8
7681,115,10
1650,98,9
3184,112,10
2917,104,12
6146,78,8
8736,103,10
3803,103,9
344,106,10
979,95,9
6954,87,8
8139,111,9
8575,90,11
9780,102,8
8518,113,9
8958,116,9
5919,116,11
5243,94,11
1068,86,9
2112,91,9
5326,105,10
7430,117,10
3076,99,9
8907,94,9
3163,108,11
2773,99,10
9810,93,10
7321,113,10
3508,80,10
9301,105,10
553,106,8
5302,93,8
5842,99,10
379,110,9
4024,97,11
8832,67,8
1164,102,9
7170,104,9
8186,104,10
4009,111,10
1705,104,12
77,106,9
7226,88,6
403,95,11
2093,116,10
9565,98,11
5130,105,9
9872,129,10
2508,121,8
2038,103,9
6651,88,10
3371,91,8
4856,96,10
2572,127,11
3315,102,9
6600,95,8
1604,104,12
4678,96,10
5948,96,9
1818,117,10
2857,100,10
2989,93,8
1846,113,10
203,116,12
1634,105,10
4681,112,9
6801,103,9
2104,108,10
9148,104,10
7629,105,7
4778,103,11
3771,105,10
5336,111,11
4725,105,10
895,94,9
3699,107,12
9792,108,9
7118,109,9
1957,93,10
5275,123,9
7257,107,9
1816,98,10
2401,95,10
4392,99,8
4958,94,7
9978,97,10
825,98,10
9637,97,11
1412,88,11
6347,114,9
9090,106,8
4326,98,10
2825,95,9
916,101,9
6689,106,9
1282,103,9
6917,101,8
5063,111,10
3270,95,9
9229,117,10
1331,100,11
2257,96,11
4050,110,11
3956,82,9
3950,82,9
831,105,11
1049,105,9
3706,91,8
7101,99,10
2700,92,8
489,92,10
101,97,10
5310,91,10
4650,99,8
5288,111,10
9087,106,9
6333,80,9
3622,98,9
6386,92,9
5388,108,10
802,108,8
313,112,9
7534,101,11
4146,83,9
3576,85,7
6449,100,9
4156,117,10
7976,125,11
8887,102,10
5081,110,10
905,102,8
8146,103,9
5739,114,10
5077,77,12
5569,90,10
5753,99,10
4048,105,8
5106,103,9
9731,87,9
8127,99,9
9242,96,9
8376,108,10
7486,97,10
6052,97,9
7380,103,9
4353,89,10
4144,91,10
3319,95,10
6611,92,9
4136,120,8
3543,96,9
33,76,10
4953,103,9
8507,117,9
3189,122,9
8240,103,8
5509,100,9
7564,81,10
1418,83,9
5269,84,9
169,113,9
3390,103,11
7232,105,9
6612,108,10
1288,91,10
4553,123,10
6762,93,10
9842,110,11
5835,95,10
7712,93,12
2488,86,10
2925,83,9
1564,87,9
7659,88,10
4868,95,7
8200,96,10
1783,113,9
4555,111,9
160,117,10
7116,103,10
214,91,9
8884,97,10
6794,100,10
7833,100,10
6124,93,9
3474,109,9
7643,124,10
8641,115,11
559,92,11
6987,109,11
3206,103,9
7006,106,10
664,102,9
8660,100,10
7750,96,10
6707,95,10
3662,108,7
8035,102,11
3414,105,10
2959,110,10
1971,119,10
7161,107,8
3165,95,10
76,96,11
3531,81,9
6509,83,10
6406,94,9
492,108,9
2934,98,10
5325,102,10
8932,99,9
4716,98,9
9785,95,10
3664,98,11
9495,112,10
3096,103,9
9130,115,8
1094,103,9
9141,86,8
2595,109,9
1835,93,10
1677,107,11
8298,92,8
8053,112,8
9619,103,9
5162,113,10
3544,94,10
4433,91,10
397,98,8
3410,86,11
8944,96,10
157,99,10
7299,117,8
2896,101,10
8388,101,10
1937,102,11
4459,104,9
6823,95,11
469,86,9
223,101,9
4552,93,10
466,117,10
1768,113,9
5949,91,10
3897,96,9
305,104,9
8458,105,9
9276,84,7
1280,92,11
7062,101,8
6568,98,10
1454,102,10
1096,112,8
7696,112,11
2780,91,8
7765,103,7
3300,100,10
1922,104,10
9854,108,11
4137,105,10
7824,111,9
9151,95,11
2201,97,10
8154,98,11
6657,106,10
1507,95,9
1462,96,8
1253,108,11
9483,107,11
1581,103,9
4737,113,9
2846,79,9
8168,101,9
9826,92,11
8939,92,11
8275,98,9
6,73,10
2261,104,10
241,126,10
2684,115,10
5838,114,8
1210,94,8
4898,116,11
7119,92,10
182,110,9
81,111,8
3570,110,8
4680,77,9
127,118,9
2685,113,9
4806,101,10
7777,92,9
1138,86,9
6394,106,10
3200,97,9
7220,95,10
